type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_countries,prod_countries_cnt,main_genre,dbscan_clusters
SHOW,2017,5,5.0,8.6,198.0,7.052,9.5,GB,1,animation,3
SHOW,2017,9,1.0,6.2,48.0,5.012,8.5,US,1,family,4
SHOW,2018,50,2.0,8.5,67946.0,16.213,8.2,IN,1,crime,-1
SHOW,2018,24,1.0,7.8,2683.0,23.663,7.3,JP,1,comedy,27
SHOW,2018,50,2.0,7.1,263.0,2.794,6.6,US,1,documentation,35
SHOW,2018,24,1.0,5.8,374.0,22.346,8.6,JP,1,drama,9
SHOW,2018,22,1.0,7.4,1181.0,11.312,7.2,JP,1,drama,9
SHOW,2018,24,1.0,6.5,512.0,28.039,7.7,JP,1,drama,9
SHOW,2017,80,1.0,6.8,307.0,1.985,5.0,AU,1,drama,14
SHOW,2018,24,1.0,7.1,658.0,20.997,8.5,JP,1,comedy,27
SHOW,2018,24,1.0,6.3,487.0,20.054,7.8,JP,1,action,7
SHOW,2017,39,1.0,6.4,577.0,1.4,6.3,JP,1,scifi,11
SHOW,2017,24,1.0,7.7,1054.0,12.335,7.9,JP,1,action,7
SHOW,2018,24,1.0,7.1,349.0,45.14,8.3,JP,1,action,7
SHOW,2017,26,1.0,6.7,65.0,3.888,6.3,JP,1,scifi,11
SHOW,2017,25,1.0,6.1,623.0,15.297,6.2,JP,1,drama,9
SHOW,2018,66,1.0,5.5,445.0,1.521,6.0,AU,1,crime,56
SHOW,2018,25,1.0,7.4,127.0,7.432,7.8,AR,1,crime,87
SHOW,2017,24,1.0,7.1,837.0,11.203,6.5,JP,1,animation,8
SHOW,2018,43,1.0,8.1,985.0,2.694,4.4,US,1,reality,5
SHOW,2017,25,1.0,7.3,730.0,3.371,5.4,US,1,documentation,35
SHOW,2018,48,4.0,8.6,75.0,3.797,8.0,AU,1,documentation,63
SHOW,2018,45,2.0,6.4,2517.0,7.597,6.7,GB,1,drama,41
SHOW,2017,51,3.0,8.2,7807.0,23.656,5.6,DE,1,drama,68
SHOW,2017,24,1.0,7.9,1416.0,11.995,7.9,JP,1,action,7
SHOW,2017,54,1.0,7.6,5092.0,7.26,7.3,US,1,drama,13
SHOW,2018,22,2.0,5.8,187.0,5.692,10.0,US,1,family,4
SHOW,2018,43,1.0,7.8,127.0,2.216,8.5,IL,1,drama,50
SHOW,2018,37,3.0,7.4,602.0,5.73,8.7,ES,1,comedy,65
SHOW,2018,27,1.0,7.5,1250.0,5.177,7.2,US,1,documentation,35
SHOW,2017,25,1.0,7.0,1374.0,24.794,6.9,JP,1,action,7
SHOW,2017,45,3.0,3.5,602.0,8.504,7.6,US,1,reality,5
SHOW,2017,24,1.0,7.6,1131.0,2.695,9.0,JP,1,action,7
SHOW,2018,59,4.0,9.2,96.0,1.519,8.0,GB,1,documentation,64
SHOW,2017,19,4.0,7.3,479.0,8.422,7.9,CA,1,comedy,21
SHOW,2017,23,1.0,7.1,921.0,10.144,6.5,JP,1,animation,8
SHOW,2018,61,1.0,7.3,2771.0,6.093,7.3,DE,1,drama,68
SHOW,2018,24,1.0,7.3,559.0,14.59,7.5,JP,1,scifi,11
SHOW,2017,23,3.0,6.0,264.0,27.847,5.9,JP,1,scifi,11
SHOW,2018,56,1.0,6.8,93.0,2.008,7.3,US,1,documentation,35
SHOW,2018,40,2.0,6.2,658.0,23.482,6.7,MX,1,drama,39
SHOW,2018,45,1.0,6.0,189.0,14.281,7.8,CN,1,action,31
SHOW,2018,24,2.0,5.6,235.0,7.284,6.4,JP,1,scifi,11
SHOW,2017,24,1.0,7.8,661.0,20.652,7.7,JP,1,drama,9
SHOW,2017,44,3.0,8.1,11442.0,7.755,6.7,IN,1,drama,54
SHOW,2018,39,1.0,8.4,19289.0,6.445,7.8,IN,1,crime,-1
SHOW,2017,24,1.0,6.6,345.0,27.11,7.4,JP,1,action,7
SHOW,2018,48,1.0,8.2,6444.0,6.515,7.6,GB,1,documentation,64
SHOW,2018,18,1.0,8.0,207.0,4.016,8.5,CN,1,animation,-1
SHOW,2017,49,2.0,6.0,3296.0,9.861,6.6,DE,1,drama,68
SHOW,2017,24,1.0,5.8,283.0,26.578,8.3,JP,1,comedy,27
SHOW,2017,25,1.0,7.3,120.0,9.251,8.3,JP,1,scifi,11
SHOW,2018,55,1.0,4.2,120.0,14.139,7.0,MX,1,drama,39
SHOW,2018,23,1.0,4.6,355.0,1.279,5.7,GB,1,action,22
SHOW,2017,26,2.0,8.2,3899.0,2.5,8.4,IN,1,drama,54
SHOW,2018,45,1.0,7.9,660.0,17.981,7.0,CN,1,drama,45
SHOW,2017,22,1.0,5.9,60.0,8.648,6.4,JP,1,comedy,27
SHOW,2018,60,2.0,7.8,303.0,4.898,8.5,ES,1,documentation,88
SHOW,2017,45,1.0,6.9,42.0,3.38,7.3,KR,1,drama,53
SHOW,2018,18,2.0,6.6,19.0,3.03,9.5,KR,1,animation,34
SHOW,2017,24,2.0,7.4,1568.0,2.598,5.4,IN,1,drama,54
SHOW,2018,53,1.0,7.0,131.0,0.6,10.0,US,1,documentation,35
SHOW,2018,24,1.0,4.6,126.0,5.792,7.6,JP,1,scifi,11
SHOW,2017,21,2.0,7.3,429.0,16.89,7.5,JP,1,drama,9
SHOW,2018,42,1.0,7.6,719.0,2.177,8.5,US,1,reality,5
SHOW,2018,45,1.0,7.9,354.0,4.852,7.9,MX,1,war,-1
SHOW,2017,24,2.0,7.7,439.0,11.881,9.0,US,1,scifi,2
SHOW,2018,26,2.0,7.6,5354.0,1.69,8.0,IN,1,comedy,90
SHOW,2017,60,1.0,7.8,426.0,6.815,7.2,KR,1,drama,53
SHOW,2017,26,1.0,5.8,187.0,2.296,5.0,GB,1,comedy,0
SHOW,2017,45,1.0,6.9,142.0,11.047,8.7,CN,1,scifi,79
SHOW,2018,44,3.0,6.3,86.0,1.038,6.5,US,1,reality,5
SHOW,2018,27,1.0,5.8,464.0,3.276,5.7,US,1,drama,13
SHOW,2018,27,1.0,9.0,43.0,1.4,10.0,MX,1,comedy,75
SHOW,2018,43,1.0,7.6,846.0,0.745,7.8,CN,1,scifi,79
SHOW,2018,23,3.0,6.2,122.0,14.838,7.1,JP,1,comedy,27
SHOW,2017,14,1.0,7.7,9.0,0.6,5.0,JP,1,documentation,-1
SHOW,2017,24,1.0,8.3,66.0,11.877,7.7,JP,1,action,7
SHOW,2018,61,2.0,6.8,2137.0,2.013,6.8,IN,1,reality,-1
SHOW,2018,26,3.0,8.6,27.0,0.6,8.0,CA,1,reality,66
SHOW,2018,24,1.0,7.2,822.0,2.271,4.0,IN,1,comedy,90
SHOW,2017,43,2.0,6.2,5.0,1.259,8.5,JP,1,reality,61
SHOW,2017,26,1.0,5.7,214.0,4.073,8.0,JP,1,romance,-1
SHOW,2017,25,1.0,6.2,199.0,10.781,6.3,JP,1,drama,9
SHOW,2018,11,1.0,8.7,55.0,0.6,7.0,BR,1,animation,-1
SHOW,2017,25,1.0,7.1,9.0,0.935,6.0,JP,1,animation,8
SHOW,2018,21,1.0,6.5,306.0,1.424,8.0,IN,1,crime,-1
SHOW,2018,28,1.0,7.1,231.0,1.23,10.0,US,1,documentation,35
SHOW,2017,21,1.0,7.1,28.0,1.498,1.0,US,1,drama,13
SHOW,2017,47,1.0,7.2,24.0,0.63,8.0,GB,1,documentation,64
SHOW,2018,39,1.0,8.0,153.0,3.166,6.0,CN,1,scifi,79
SHOW,2017,40,2.0,7.5,39.0,4.92,3.0,JP,1,comedy,27
SHOW,2017,39,1.0,6.4,6.0,2.265,7.0,CN,1,drama,45
SHOW,2018,24,1.0,7.3,898.0,1.964,7.8,IN,1,drama,54
SHOW,2018,12,1.0,8.0,80.0,3.183,5.3,JP,1,scifi,11
SHOW,2017,22,1.0,5.0,582.0,3.415,8.7,US,1,animation,25
SHOW,2017,9,1.0,2.4,112.0,2.453,2.0,US,1,horror,-1
SHOW,2017,24,1.0,6.5,78.0,4.344,6.5,JP,1,drama,9
SHOW,2019,47,2.0,9.4,25538.0,30.771,9.4,US,1,drama,13
SHOW,2019,49,3.0,7.7,12352.0,24.264,8.5,GB,1,drama,41
SHOW,2020,54,2.0,7.2,16378.0,62.156,8.0,US,1,drama,13
SHOW,2019,23,2.0,8.2,18378.0,40.057,7.7,US,1,scifi,2
SHOW,2019,60,3.0,8.7,362539.0,250.632,8.4,US,1,scifi,2
SHOW,2020,31,3.0,7.9,63077.0,37.886,8.2,US,1,comedy,1
SHOW,2020,57,1.0,7.6,43816.0,66.793,8.2,US,1,drama,13
SHOW,2019,56,2.0,8.1,71075.0,36.101,8.0,GB,1,scifi,23
SHOW,2019,24,1.0,8.8,30127.0,12.306,8.7,JP,1,action,7
SHOW,2019,57,2.0,6.8,7564.0,30.153,7.6,US,1,drama,13
SHOW,2019,49,3.0,7.6,37293.0,44.074,7.6,US,1,action,10
SHOW,2019,57,1.0,7.1,10154.0,11.012,7.1,GB,1,crime,46
SHOW,2020,57,2.0,6.7,4676.0,33.788,6.7,US,1,drama,13
SHOW,2020,53,1.0,7.4,18278.0,17.413,7.0,US,1,scifi,2
SHOW,2020,56,2.0,7.0,3428.0,20.575,7.7,US,1,crime,20
SHOW,2019,29,1.0,6.2,3377.0,7.634,7.8,US,1,scifi,2
SHOW,2019,33,1.0,8.4,14023.0,21.827,8.4,US,1,action,10
SHOW,2019,56,2.0,7.8,57194.0,26.335,8.0,US,1,fantasy,71
SHOW,2019,57,3.0,7.5,11402.0,15.653,7.6,US,1,drama,13
SHOW,2020,57,1.0,6.4,3428.0,12.648,7.1,NZ,1,drama,-1
SHOW,2019,24,1.0,8.3,11734.0,51.546,8.7,JP,1,action,7
SHOW,2020,64,1.0,7.2,37244.0,33.983,7.6,US,1,drama,13
SHOW,2020,62,3.0,7.1,7200.0,27.432,8.7,US,1,drama,13
SHOW,2019,75,1.0,7.3,8694.0,11.001,7.7,US,1,drama,13
SHOW,2019,55,1.0,8.2,23455.0,14.503,7.7,IT,1,crime,-1
SHOW,2019,32,2.0,8.0,30638.0,29.48,7.5,US,1,comedy,1
SHOW,2020,51,1.0,6.6,2154.0,7.598,6.6,AU,1,horror,-1
SHOW,2020,49,1.0,6.7,13568.0,30.979,7.4,US,1,action,10
SHOW,2019,28,3.0,8.0,699.0,12.233,9.3,US,1,reality,5
SHOW,2019,8,4.0,4.9,522.0,6.492,6.3,US,2,animation,25
SHOW,2019,46,1.0,6.7,2095.0,5.679,7.3,GB,1,drama,41
SHOW,2020,57,1.0,6.0,9605.0,30.667,7.1,US,1,scifi,2
SHOW,2019,55,2.0,7.5,5950.0,20.361,8.1,US,1,drama,13
SHOW,2020,81,1.0,7.8,4269.0,7.862,7.5,GB,1,drama,41
SHOW,2019,50,2.0,6.7,4398.0,21.701,6.2,US,1,action,10
SHOW,2019,50,2.0,7.2,5349.0,10.832,7.6,GB,1,drama,41
SHOW,2020,53,1.0,6.1,4952.0,14.032,6.2,GB,1,crime,46
SHOW,2020,47,1.0,6.0,2767.0,9.872,7.1,GB,1,drama,41
SHOW,2020,33,3.0,6.1,2653.0,64.608,7.1,MX,1,comedy,75
SHOW,2020,28,1.0,7.0,12662.0,25.05,7.4,GB,2,comedy,0
SHOW,2020,46,1.0,7.6,109.0,0.6,8.0,GB,1,documentation,64
SHOW,2019,44,1.0,8.8,5963.0,52.565,9.1,CN,1,action,31
SHOW,2020,55,2.0,6.6,3432.0,58.453,7.4,ES,1,war,-1
SHOW,2020,46,2.0,5.0,732.0,1.505,1.0,US,1,reality,5
SHOW,2020,49,1.0,8.3,6535.0,5.446,7.8,GB,1,documentation,64
SHOW,2019,46,1.0,6.9,9842.0,15.269,7.1,GB,1,drama,41
SHOW,2019,55,1.0,6.6,137.0,1.402,8.0,US,1,documentation,35
SHOW,2019,28,2.0,7.0,1937.0,6.709,6.9,US,1,drama,13
SHOW,2020,50,1.0,6.4,970.0,1.111,7.0,US,1,documentation,35
SHOW,2019,14,3.0,6.8,183.0,10.548,7.8,US,1,action,10
SHOW,2019,51,2.0,5.9,838.0,2.435,3.8,US,1,reality,5
SHOW,2020,54,3.0,6.6,1824.0,5.298,7.1,US,1,reality,5
SHOW,2020,38,1.0,7.5,186.0,3.682,5.3,CN,1,drama,45
SHOW,2020,45,1.0,7.2,13.0,3.14,8.7,CN,1,drama,45
SHOW,2019,45,2.0,8.7,82123.0,17.633,7.8,IN,1,action,-1
SHOW,2019,33,5.0,4.1,7808.0,33.556,5.5,US,1,scifi,2
SHOW,2020,46,1.0,7.8,2444.0,5.768,7.7,US,1,documentation,35
SHOW,2019,17,3.0,5.9,146.0,16.139,9.8,US,1,drama,13
SHOW,2020,45,1.0,8.1,701.0,39.549,7.7,CN,1,drama,45
SHOW,2019,63,1.0,7.2,2032.0,5.281,6.9,US,1,crime,20
SHOW,2020,45,1.0,8.0,460.0,18.252,8.0,CN,1,comedy,55
SHOW,2020,46,1.0,8.6,2347.0,5.887,7.0,US,1,documentation,35
SHOW,2020,56,1.0,8.4,20.0,21.045,7.2,CL,1,drama,-1
SHOW,2019,38,1.0,5.4,805.0,5.336,6.6,US,1,thriller,47
SHOW,2019,50,1.0,8.3,10550.0,5.431,7.3,IN,1,drama,54
SHOW,2020,57,1.0,8.2,563.0,3.506,6.1,ES,1,war,-1
SHOW,2019,42,1.0,7.7,759.0,1.201,9.4,US,1,documentation,35
SHOW,2019,44,2.0,8.0,1968.0,7.606,6.2,GB,1,sport,-1
SHOW,2020,30,1.0,7.5,1660.0,1.76,7.3,GB,1,documentation,64
SHOW,2019,58,1.0,8.1,652.0,2.272,6.0,GB,1,documentation,64
SHOW,2019,6,5.0,5.1,77.0,2.388,10.0,GB,2,animation,3
SHOW,2019,43,1.0,6.6,31.0,0.917,7.0,US,1,reality,5
SHOW,2020,29,2.0,6.7,1168.0,1.159,7.5,GB,1,comedy,0
SHOW,2020,46,1.0,7.6,15569.0,6.525,8.1,IN,1,drama,54
SHOW,2019,47,2.0,6.5,70.0,9.451,8.0,JP,1,crime,-1
SHOW,2019,38,2.0,6.9,21858.0,4.867,7.4,IN,1,drama,54
SHOW,2020,43,1.0,6.2,58.0,0.734,8.3,US,1,drama,13
SHOW,2019,31,2.0,8.5,15297.0,7.722,7.5,IN,1,comedy,90
SHOW,2020,53,1.0,7.5,769.0,8.996,7.0,MX,1,thriller,-1
SHOW,2019,81,1.0,7.2,650.0,3.214,6.4,US,1,documentation,35
SHOW,2020,48,2.0,7.6,427.0,8.824,7.1,ES,1,documentation,88
SHOW,2020,30,2.0,8.8,50358.0,5.753,8.4,IN,1,drama,54
SHOW,2019,23,1.0,6.3,500.0,12.428,6.1,JP,1,thriller,-1
SHOW,2020,46,1.0,5.5,551.0,16.394,6.1,DE,1,scifi,-1
SHOW,2020,50,1.0,7.1,488.0,3.186,6.6,BR,1,documentation,81
SHOW,2020,23,1.0,7.9,45.0,3.263,7.0,GB,1,reality,18
SHOW,2020,52,1.0,8.9,3050.0,1.982,7.6,AU,1,drama,14
SHOW,2019,21,1.0,8.9,24.0,0.801,8.0,GB,1,documentation,64
SHOW,2020,37,1.0,8.0,5210.0,9.962,7.0,IN,1,action,-1
SHOW,2019,47,1.0,7.5,102.0,9.989,6.9,MX,1,drama,39
SHOW,2019,22,2.0,7.0,94.0,1.729,8.2,NZ,1,comedy,-1
SHOW,2019,25,1.0,7.3,16.0,2.829,10.0,CN,1,scifi,79
SHOW,2020,48,1.0,6.4,22.0,1.4,10.0,ES,1,documentation,88
SHOW,2019,33,2.0,5.3,449.0,5.939,4.4,US,1,sport,-1
SHOW,2020,44,1.0,5.9,264.0,19.136,7.6,PR,1,drama,-1
SHOW,2019,45,1.0,7.8,92.0,24.602,8.7,CN,1,drama,45
SHOW,2020,46,1.0,8.8,95.0,24.885,9.0,CN,1,drama,45
SHOW,2020,25,1.0,7.5,3069.0,1.763,7.0,IN,1,comedy,90
SHOW,2019,45,1.0,7.7,203.0,13.355,8.0,CN,1,drama,45
SHOW,2019,23,1.0,7.1,86.0,4.822,6.0,JP,1,scifi,11
SHOW,2019,29,2.0,6.3,995.0,3.354,6.0,IN,1,comedy,90
SHOW,2019,38,1.0,6.1,501.0,2.31,10.0,US,1,documentation,35
SHOW,2020,13,1.0,5.6,159.0,1.871,4.0,CA,1,comedy,21
SHOW,2020,54,1.0,5.6,606.0,4.322,5.5,US,1,crime,20
SHOW,2020,47,1.0,8.6,537.0,15.771,8.5,CN,1,drama,45
SHOW,2019,24,1.0,6.3,113.0,3.629,5.0,JP,1,drama,9
SHOW,2019,24,1.0,7.2,199.0,1.908,8.7,US,1,scifi,2
SHOW,2019,48,1.0,6.0,30.0,4.586,6.7,AR,1,comedy,-1
SHOW,2019,25,1.0,6.6,2346.0,2.642,5.2,IN,1,comedy,90
SHOW,2019,56,1.0,4.2,397.0,0.6,6.5,IO,1,reality,-1
SHOW,2019,36,1.0,6.2,113.0,0.6,10.0,US,1,documentation,35
SHOW,2019,52,2.0,8.7,17.0,2.829,10.0,AU,1,documentation,63
SHOW,2020,41,1.0,8.3,62.0,4.339,9.0,CN,1,drama,45
SHOW,2020,45,1.0,6.5,90.0,25.052,9.0,CN,1,drama,45
SHOW,2020,22,1.0,6.0,615.0,3.538,7.5,IN,1,comedy,90
SHOW,2019,42,1.0,7.6,18.0,5.084,5.0,CN,1,drama,45
SHOW,2020,29,1.0,6.5,52.0,2.517,5.5,US,1,documentation,35
SHOW,2019,46,1.0,8.0,38.0,8.386,8.5,CN,1,action,31
SHOW,2019,45,1.0,8.2,61.0,5.072,9.0,CN,1,drama,45
SHOW,2020,47,1.0,6.9,13.0,15.816,4.5,CN,1,drama,45
SHOW,2020,27,4.0,8.5,11.0,1.594,8.0,PH,1,drama,-1
SHOW,2022,50,1.0,7.3,11642.0,62.728,7.6,US,1,western,70
SHOW,2021,59,1.0,7.0,4280.0,11.859,8.1,GB,1,drama,41
SHOW,2022,50,1.0,7.8,662.0,47.894,8.5,US,1,scifi,2
SHOW,2022,55,1.0,5.9,1502.0,33.353,9.0,US,1,drama,13
SHOW,2021,58,2.0,7.9,37416.0,120.049,7.5,US,1,drama,13
SHOW,2021,47,1.0,6.7,2184.0,4.873,7.3,GB,1,thriller,58
SHOW,2022,55,1.0,6.1,1317.0,0.6,8.5,US,1,scifi,2
SHOW,2022,59,2.0,7.2,2756.0,17.426,7.6,US,1,drama,13
SHOW,2021,58,1.0,7.6,7332.0,17.725,8.4,GB,1,crime,46
SHOW,2022,49,1.0,8.1,95704.0,323.037,8.3,US,1,action,10
SHOW,2021,53,1.0,8.2,80353.0,135.36,8.4,US,1,crime,20
SHOW,2021,51,1.0,7.2,1291.0,7.813,6.3,IE,1,drama,-1
SHOW,2021,59,1.0,7.2,87846.0,249.867,7.9,US,1,scifi,2
SHOW,2021,45,1.0,8.7,114211.0,88.432,8.8,US,1,scifi,2
SHOW,2022,24,2.0,8.5,18406.0,20.858,8.3,US,1,animation,25
SHOW,2021,58,1.0,8.0,6383.0,55.721,7.4,US,1,action,10
SHOW,2021,26,2.0,5.9,530.0,22.778,5.5,US,1,comedy,1
SHOW,2021,28,1.0,8.6,2088.0,8.943,8.8,US,1,documentation,35
SHOW,2022,33,1.0,8.2,2818.0,3.858,8.0,US,1,comedy,1
SHOW,2022,14,1.0,6.9,7846.0,32.397,7.3,US,1,drama,13
SHOW,2021,59,1.0,6.7,4315.0,7.811,7.4,GB,1,drama,41
SHOW,2021,59,1.0,7.4,6643.0,12.51,7.7,US,1,drama,13
SHOW,2022,54,2.0,8.1,4066.0,42.289,9.7,US,1,crime,20
SHOW,2021,43,2.0,7.3,17871.0,23.022,7.6,US,1,drama,13
SHOW,2021,48,1.0,9.1,31981.0,18.178,8.6,GB,1,reality,18
SHOW,2022,47,1.0,4.7,1059.0,1.927,8.0,US,1,reality,5
SHOW,2021,44,1.0,6.5,7739.0,10.339,7.4,US,1,action,10
SHOW,2022,46,1.0,8.0,249.0,45.422,7.0,AR,1,drama,16
SHOW,2021,31,2.0,6.3,1185.0,7.102,6.8,US,1,comedy,1
SHOW,2021,46,1.0,7.4,8859.0,10.893,7.6,US,1,drama,13
SHOW,2021,43,1.0,8.6,238.0,14.533,8.5,CN,1,scifi,79
SHOW,2021,7,1.0,5.4,881.0,2.589,7.0,US,1,reality,5
SHOW,2021,52,1.0,7.3,3335.0,20.622,8.2,US,1,crime,20
SHOW,2021,56,1.0,5.6,594.0,1.685,6.0,US,1,documentation,35
SHOW,2021,26,1.0,5.9,4427.0,58.248,7.0,US,1,scifi,2
SHOW,2021,55,2.0,7.4,3319.0,33.748,8.5,US,1,crime,20
SHOW,2021,22,1.0,3.8,37.0,6.915,8.2,US,1,scifi,2
SHOW,2021,48,1.0,5.3,7100.0,48.561,7.3,US,1,drama,13
SHOW,2022,13,1.0,6.4,615.0,41.689,8.0,US,1,action,10
SHOW,2021,43,2.0,5.9,425.0,2.67,7.7,AU,1,reality,43
SHOW,2021,23,1.0,6.6,2014.0,3.499,6.8,GB,1,comedy,0
SHOW,2022,33,1.0,7.8,509.0,951.863,5.5,MX,1,comedy,75
SHOW,2021,49,1.0,7.4,1743.0,1.4,6.5,US,1,comedy,1
SHOW,2021,34,2.0,6.8,3058.0,6.93,8.4,US,1,comedy,1
SHOW,2021,38,1.0,7.8,1086.0,7.817,7.0,FR,1,comedy,17
SHOW,2021,27,2.0,5.9,1055.0,3.915,7.0,US,1,drama,13
SHOW,2022,52,1.0,6.8,162.0,6.932,6.0,US,1,documentation,35
SHOW,2021,59,1.0,7.4,226.0,1.377,6.0,GB,1,documentation,64
SHOW,2021,30,1.0,6.5,558.0,1.898,8.3,IT,1,comedy,-1
SHOW,2021,45,1.0,7.0,457.0,4.165,8.0,AU,1,romance,-1
SHOW,2022,34,1.0,5.9,107.0,10.255,10.0,BR,1,romance,-1
SHOW,2021,46,1.0,9.5,99.0,5.116,8.0,CN,1,drama,45
SHOW,2021,28,1.0,6.5,171.0,14.245,8.3,ES,1,reality,91
SHOW,2021,52,1.0,6.3,2848.0,9.539,6.6,DE,1,drama,68
SHOW,2022,33,1.0,7.7,386.0,18.079,8.0,UY,2,comedy,-1
SHOW,2021,32,1.0,7.9,54.0,2.136,4.5,ES,1,documentation,88
SHOW,2021,52,2.0,6.4,1534.0,100.986,7.5,ES,1,drama,49
SHOW,2021,27,1.0,6.5,522.0,7.857,5.5,US,1,drama,13
SHOW,2022,48,1.0,7.9,121.0,5.128,8.0,US,2,documentation,35
SHOW,2021,25,2.0,5.0,675.0,9.388,4.8,US,1,animation,25
SHOW,2022,40,1.0,8.0,115.0,26.112,9.0,ES,1,documentation,88
SHOW,2021,43,1.0,4.4,349.0,5.372,1.0,US,1,reality,5
SHOW,2021,45,1.0,8.1,280.0,13.499,9.0,CN,1,war,-1
SHOW,2021,50,1.0,8.3,637.0,7.183,9.0,ES,1,documentation,88
SHOW,2021,61,1.0,7.1,1773.0,195.964,7.5,AR,1,drama,16
SHOW,2021,50,1.0,8.2,966.0,7.54,9.3,DE,1,documentation,59
SHOW,2021,34,1.0,7.1,604.0,3.735,7.0,BR,1,drama,77
SHOW,2021,50,1.0,3.9,207.0,2.822,3.0,DE,1,reality,-1
SHOW,2021,41,1.0,8.4,589.0,3.411,8.5,FR,1,documentation,37
SHOW,2021,51,1.0,7.3,64.0,1.133,6.9,ES,1,documentation,88
SHOW,2022,27,1.0,7.2,574.0,5.851,8.0,IN,1,drama,54
SHOW,2021,32,1.0,7.3,5442.0,4.617,8.0,IT,1,reality,-1
SHOW,2021,45,1.0,7.3,7.0,1.4,9.8,CN,1,action,31
SHOW,2021,43,1.0,7.6,424.0,4.612,7.0,IT,1,documentation,-1
SHOW,2021,50,1.0,7.0,689.0,1.4,7.5,ES,1,drama,49
SHOW,2021,47,1.0,7.5,432.0,6.224,7.4,CA,1,documentation,-1
SHOW,2021,29,2.0,7.3,1835.0,4.78,8.1,IT,1,comedy,-1
SHOW,2022,34,9.0,5.9,1630.0,3.34,8.0,IN,1,drama,54
SHOW,2021,27,1.0,7.3,87.0,3.548,6.0,BR,1,comedy,83
SHOW,2021,40,1.0,5.8,50.0,2.447,6.0,US,1,documentation,35
SHOW,2021,34,1.0,7.2,6231.0,1.4,3.0,IN,1,drama,54
SHOW,2021,66,1.0,8.5,287.0,1.4,10.0,AU,1,documentation,63
SHOW,2021,17,1.0,6.2,326.0,5.575,4.0,AU,1,comedy,26
SHOW,2022,29,1.0,6.2,389.0,1.4,8.0,IN,1,drama,54
SHOW,2021,46,1.0,7.5,46.0,18.308,7.5,MX,1,sport,-1
SHOW,2021,47,1.0,8.1,29.0,6.259,7.0,CN,1,drama,45
SHOW,2021,26,1.0,3.7,978.0,1.399,3.3,IN,1,comedy,90
SHOW,2021,40,1.0,8.3,17.0,5.848,10.0,CN,1,drama,45
SHOW,1940,8,16.0,7.7,853.0,1.4,10.0,US,1,animation,25
SHOW,1969,23,3.0,7.9,33962.0,25.675,7.9,US,1,animation,25
SHOW,1960,29,6.0,7.5,36140.0,44.06,7.4,US,1,family,4
SHOW,1969,51,52.0,8.1,13666.0,30.422,7.1,US,1,family,4
SHOW,1962,30,3.0,7.0,20830.0,16.919,7.3,US,1,animation,25
SHOW,1975,49,3.0,7.0,8480.0,24.902,7.1,US,1,action,10
SHOW,1973,34,9.0,7.2,2501.0,10.537,7.7,US,1,animation,25
SHOW,1961,11,4.0,6.6,10225.0,13.341,7.3,US,1,comedy,1
SHOW,1979,16,6.0,6.3,4001.0,42.563,7.5,US,1,comedy,1
SHOW,1967,26,1.0,6.7,671.0,7.013,7.2,US,1,animation,25
SHOW,1987,25,8.0,6.7,57888.0,52.477,7.6,US,1,comedy,1
SHOW,1990,24,6.0,7.9,132057.0,32.721,8.0,US,1,comedy,1
SHOW,1989,24,9.0,6.6,27189.0,22.418,6.7,US,1,comedy,1
SHOW,1981,20,9.0,7.2,18116.0,37.496,7.0,US,2,scifi,2
SHOW,1988,33,2.0,7.8,863.0,2.219,6.8,US,1,war,48
SHOW,1987,23,6.0,6.9,6893.0,9.4,6.7,US,1,comedy,1
SHOW,1986,23,5.0,6.6,2857.0,9.896,6.3,US,1,comedy,1
SHOW,1987,57,2.0,9.2,656.0,1.77,8.5,US,1,documentation,35
SHOW,1994,25,10.0,8.9,950362.0,183.385,8.5,US,1,drama,13
SHOW,1997,22,25.0,8.7,359621.0,234.071,8.3,US,1,comedy,1
SHOW,1999,55,6.0,9.2,372367.0,151.628,8.5,US,1,drama,13
SHOW,1999,45,7.0,8.9,73263.0,30.204,8.3,US,1,drama,13
SHOW,1995,28,4.0,8.4,9544.0,9.691,7.7,US,1,comedy,1
SHOW,1995,52,1.0,8.9,82988.0,40.669,8.2,GB,1,drama,41
SHOW,1998,21,15.0,8.5,42852.0,25.738,7.8,US,1,comedy,1
SHOW,1992,22,4.0,9.0,99730.0,52.197,8.5,US,1,action,10
SHOW,2000,33,11.0,8.8,123749.0,45.399,8.1,US,1,comedy,1
SHOW,1994,44,5.0,8.4,30872.0,22.082,8.2,US,1,scifi,2
SHOW,1994,49,15.0,8.1,7.0,40.975,7.8,US,1,drama,13
SHOW,1998,44,6.0,6.7,40870.0,33.12,7.5,US,1,drama,13
SHOW,1993,30,6.0,7.0,42131.0,88.668,8.2,US,1,comedy,1
SHOW,2000,12,11.0,7.7,24845.0,21.677,7.3,US,1,animation,25
SHOW,1999,17,4.0,8.3,43390.0,61.915,8.2,US,1,scifi,2
SHOW,1998,30,6.0,7.2,123203.0,77.793,7.5,US,1,comedy,1
SHOW,1995,46,15.0,7.2,10791.0,1.089,6.8,US,1,comedy,1
SHOW,1999,22,3.0,6.6,160.0,37.368,8.2,US,1,action,10
SHOW,2000,29,8.0,8.6,45090.0,10.267,8.0,GB,1,comedy,0
